State,SA3_Code,SA3_Name,Age Group,% DTP,% Polio,% HIB,% HEP,% MMR,% Pneumo,% MenC,% Varicella,% Fully
NSW,12301,Camden,2 Year olds,91.3957935,95.21988528,92.35181644,95.79349904,91.77820268,93.49904398,94.16826004,91.96940727,90.53537285
NSW,12302,Campbelltown (NSW),2 Year olds,89.77104874,94.20236337,91.13737075,95.23633678,90.62038405,92.54062038,93.13146233,90.84194978,88.77400295
NSW,12303,Wollondilly,2 Year olds,89.19631094,92.75362319,89.45981555,93.0171278,88.93280632,91.43610013,91.56785244,89.19631094,88.01054018
NSW,12401,Blue Mountains,2 Year olds,90.75862069,93.51724138,92.13793103,93.65517241,90.75862069,92.82758621,93.24137931,90.89655172,90.34482759
NSW,12403,Penrith,2 Year olds,91.49888143,95.48098434,92.52796421,95.61521253,91.94630872,94.22818792,94.67561521,91.901566,91.1409396
NSW,12404,Richmond - Windsor,2 Year olds,91.79389313,94.46564885,92.36641221,95.22900763,91.79389313,93.51145038,94.08396947,92.17557252,90.45801527
NSW,12405,St Marys,2 Year olds,87.66954377,92.72503083,89.51911221,93.09494451,88.40937115,90.99876695,91.4919852,88.40937115,86.55980271
NSW,12501,Auburn,2 Year olds,87.80036969,93.43807763,88.81700555,94.26987061,88.44731978,91.21996303,91.77449168,88.7245841,86.13678373
NSW,12502,Carlingford,2 Year olds,92.65536723,96.89265537,94.20903955,97.17514124,92.65536723,94.91525424,95.05649718,93.07909605,91.8079096
NSW,12503,Merrylands - Guildford,2 Year olds,83.45415778,91.59914712,85.58635394,92.6652452,84.13646055,89.21108742,89.93603412,84.43496802,81.70575693
NSW,12504,Parramatta,2 Year olds,91.47005445,95.88626739,92.74047187,96.430732,92.25650333,94.61584997,94.1923775,92.25650333,89.89715668
NSW,12601,Pennant Hills - Epping,2 Year olds,93.63207547,96.22641509,94.33962264,96.46226415,93.39622642,95.04716981,94.81132075,93.86792453,92.21698113
NSW,12602,Ryde - Hunters Hill,2 Year olds,95.86410635,97.6366322,96.4549483,97.6366322,95.9379616,96.97193501,96.75036928,96.15952733,95.05169867
NSW,12701,Bringelly - Green Valley,2 Year olds,88.84476534,93.57400722,89.92779783,94.29602888,89.13357401,92.1299639,92.3465704,89.45848375,87.58122744
NSW,12702,Fairfield,2 Year olds,88.33423766,94.03147043,90.50461205,94.62832339,89.31090613,92.02387412,92.29517092,89.63646229,86.76071622
NSW,12703,Liverpool,2 Year olds,87.18226068,93.88858843,89.45375879,94.37533802,87.72309356,91.40075717,91.88750676,87.99351001,85.2352623
NSW,12801,Cronulla - Miranda - Caringbah,2 Year olds,92.22560976,96.2652439,93.21646341,96.41768293,92.14939024,94.28353659,94.81707317,92.30182927,91.08231707
NSW,12802,Sutherland - Menai - Heathcote,2 Year olds,93.53078722,96.49259548,94.1543258,96.80436477,93.76461419,95.32346064,95.71317225,94.07638348,92.98519096
NSW,90104,Norfolk Island,2 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NSW,NM,Not mapped,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NSW,10101,Goulburn - Yass,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NSW,10102,Queanbeyan,5 Year olds,95.44937429,95.56313993,0,0,0,0,0,0,95.44937429
NSW,10103,Snowy Mountains,5 Year olds,92.42424242,92.92929293,0,0,0,0,0,0,92.42424242
NSW,10104,South Coast,5 Year olds,92.5329429,92.38653001,0,0,0,0,0,0,92.38653001
NSW,10105,Goulburn - Mulwaree,5 Year olds,94.22310757,93.8247012,0,0,0,0,0,0,93.8247012
NSW,10106,Young - Yass,5 Year olds,96.52173913,96.73913043,0,0,0,0,0,0,96.52173913
NSW,10201,Gosford,5 Year olds,93.60845496,93.55812783,0,0,0,0,0,0,93.45747358
NSW,10202,Wyong,5 Year olds,95.39748954,95.35099954,0,0,0,0,0,0,95.25801953
NSW,10301,Bathurst,5 Year olds,97.11538462,96.92307692,0,0,0,0,0,0,96.92307692
NSW,10302,Lachlan Valley,5 Year olds,95.99406528,96.14243323,0,0,0,0,0,0,95.69732938
NSW,10303,Lithgow - Mudgee,5 Year olds,94.921875,94.7265625,0,0,0,0,0,0,94.7265625
NSW,10304,Orange,5 Year olds,96.99346405,97.12418301,0,0,0,0,0,0,96.99346405
NSW,10401,Clarence Valley,5 Year olds,93.03135889,92.68292683,0,0,0,0,0,0,92.68292683
NSW,10402,Coffs Harbour,5 Year olds,91.40926641,91.21621622,0,0,0,0,0,0,90.92664093
NSW,10501,Bourke - Cobar - Coonamble,5 Year olds,96.26168224,95.63862928,0,0,0,0,0,0,95.63862928
NSW,10502,Broken Hill and Far West,5 Year olds,97.71689498,97.26027397,0,0,0,0,0,0,96.80365297
NSW,10503,Dubbo,5 Year olds,95.88353414,95.98393574,0,0,0,0,0,0,95.78313253
NSW,10601,Lower Hunter,5 Year olds,95.72072072,95.4954955,0,0,0,0,0,0,95.34534535
NSW,10602,Maitland,5 Year olds,95.37393986,95.52814187,0,0,0,0,0,0,95.37393986
NSW,10603,Port Stephens,5 Year olds,92.88645691,92.47606019,0,0,0,0,0,0,92.47606019
NSW,10604,Upper Hunter,5 Year olds,95.71045576,95.71045576,0,0,0,0,0,0,95.71045576
NSW,10701,Dapto - Port Kembla,5 Year olds,96.05009634,96.14643545,0,0,0,0,0,0,95.85741811
NSW,10702,Illawarra Catchment Reserve,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NSW,10703,Kiama - Shellharbour,5 Year olds,95.66284779,95.66284779,0,0,0,0,0,0,95.66284779
NSW,10704,Wollongong,5 Year olds,94.26002766,94.39834025,0,0,0,0,0,0,94.05255878
NSW,10801,Great Lakes,5 Year olds,90,90,0,0,0,0,0,0,90
NSW,10802,Kempsey - Nambucca,5 Year olds,91.10707804,91.10707804,0,0,0,0,0,0,91.10707804
NSW,10803,Lord Howe Island,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NSW,10804,Port Macquarie,5 Year olds,92.82511211,92.71300448,0,0,0,0,0,0,92.48878924
NSW,10805,Taree - Gloucester,5 Year olds,91.77852349,91.61073826,0,0,0,0,0,0,91.27516779
NSW,10901,Albury,5 Year olds,93.95296753,93.95296753,0,0,0,0,0,0,93.84098544
NSW,10902,Lower Murray,5 Year olds,94.40993789,94.40993789,0,0,0,0,0,0,94.40993789
NSW,10903,Upper Murray exc. Albury,5 Year olds,95.98308668,95.98308668,0,0,0,0,0,0,95.98308668
NSW,11001,Armidale,5 Year olds,91.95121951,91.95121951,0,0,0,0,0,0,91.46341463
NSW,11002,Inverell - Tenterfield,5 Year olds,93.0952381,93.0952381,0,0,0,0,0,0,93.0952381
NSW,11003,Moree - Narrabri,5 Year olds,94.29429429,94.59459459,0,0,0,0,0,0,93.99399399
NSW,11004,Tamworth - Gunnedah,5 Year olds,95.76957696,95.85958596,0,0,0,0,0,0,95.67956796
NSW,11101,Lake Macquarie - East,5 Year olds,94.38280166,94.31345354,0,0,0,0,0,0,94.17475728
NSW,11102,Lake Macquarie - West,5 Year olds,93.61084221,93.51403679,0,0,0,0,0,0,93.41723136
NSW,11103,Newcastle,5 Year olds,94.52418926,94.94949495,0,0,0,0,0,0,94.25837321
NSW,11201,Richmond Valley - Coastal,5 Year olds,80.73908175,80.62709966,0,0,0,0,0,0,80.4031355
NSW,11202,Richmond Valley - Hinterland,5 Year olds,87.20626632,86.94516971,0,0,0,0,0,0,86.94516971
NSW,11203,Tweed Valley,5 Year olds,84.30286242,84.11819021,0,0,0,0,0,0,84.02585411
NSW,11301,Griffith - Murrumbidgee (West),5 Year olds,94.81132075,94.81132075,0,0,0,0,0,0,94.81132075
NSW,11302,Tumut - Tumbarumba,5 Year olds,91.71974522,91.71974522,0,0,0,0,0,0,91.71974522
NSW,11303,Wagga Wagga,5 Year olds,95.08326725,95.40047581,0,0,0,0,0,0,95.08326725
NSW,11401,Shoalhaven,5 Year olds,93.40753425,93.57876712,0,0,0,0,0,0,93.40753425
NSW,11402,Southern Highlands,5 Year olds,93.28493648,92.74047187,0,0,0,0,0,0,92.74047187
NSW,11501,Baulkham Hills,5 Year olds,95.42755344,95.42755344,0,0,0,0,0,0,95.01187648
NSW,11502,Dural - Wisemans Ferry,5 Year olds,90.34749035,90.73359073,0,0,0,0,0,0,90.34749035
NSW,11503,Hawkesbury,5 Year olds,94.71947195,94.05940594,0,0,0,0,0,0,94.05940594
NSW,11504,Rouse Hill - McGraths Hill,5 Year olds,95.72425829,95.81151832,0,0,0,0,0,0,95.63699825
NSW,11601,Blacktown,5 Year olds,93.47004857,93.41608203,0,0,0,0,0,0,93.25418241
NSW,11602,Blacktown - North,5 Year olds,95.45123726,95.37845706,0,0,0,0,0,0,95.12372635
NSW,11603,Mount Druitt,5 Year olds,93.38313767,93.00960512,0,0,0,0,0,0,92.63607257
NSW,11701,Botany,5 Year olds,91.97761194,91.79104478,0,0,0,0,0,0,91.60447761
NSW,11702,Marrickville - Sydenham - Petersham,5 Year olds,95.01039501,94.8024948,0,0,0,0,0,0,94.59459459
NSW,11703,Sydney Inner City,5 Year olds,89.49478749,89.81555734,0,0,0,0,0,0,89.41459503
NSW,11801,Eastern Suburbs - North,5 Year olds,89.53287197,89.70588235,0,0,0,0,0,0,89.10034602
NSW,11802,Eastern Suburbs - South,5 Year olds,91.57650696,91.57650696,0,0,0,0,0,0,91.42194745
NSW,11901,Bankstown,5 Year olds,91.2037037,91.24228395,0,0,0,0,0,0,90.89506173
NSW,11902,Canterbury,5 Year olds,92.76315789,92.58373206,0,0,0,0,0,0,92.284689
NSW,11903,Hurstville,5 Year olds,93.12741313,93.59073359,0,0,0,0,0,0,92.97297297
NSW,11904,Kogarah - Rockdale,5 Year olds,92.44476123,92.30220955,0,0,0,0,0,0,92.23093371
NSW,12001,Canada Bay,5 Year olds,94.1031941,94.59459459,0,0,0,0,0,0,93.98034398
NSW,12002,Leichhardt,5 Year olds,94.46366782,94.46366782,0,0,0,0,0,0,94.29065744
NSW,12003,Strathfield - Burwood - Ashfield,5 Year olds,93.06540583,93.38061466,0,0,0,0,0,0,92.82899921
NSW,12101,Chatswood - Lane Cove,5 Year olds,93.86942675,94.02866242,0,0,0,0,0,0,93.71019108
NSW,12102,Hornsby,5 Year olds,95.44103072,95.54013875,0,0,0,0,0,0,95.3419227
NSW,12103,Ku-ring-gai,5 Year olds,94.2903752,94.77977162,0,0,0,0,0,0,94.12724307
NSW,12104,North Sydney - Mosman,5 Year olds,91.9525066,92.48021108,0,0,0,0,0,0,91.9525066
NSW,12201,Manly,5 Year olds,90.78014184,91.01654846,0,0,0,0,0,0,90.78014184
NSW,12202,Pittwater,5 Year olds,92.67100977,92.67100977,0,0,0,0,0,0,92.50814332
NSW,12203,Warringah,5 Year olds,94.17989418,94.23868313,0,0,0,0,0,0,94.12110523
NSW,12301,Camden,5 Year olds,95.42709232,95.42709232,0,0,0,0,0,0,95.42709232
NSW,12302,Campbelltown (NSW),5 Year olds,93.71912491,93.71912491,0,0,0,0,0,0,93.64855328
NSW,12303,Wollondilly,5 Year olds,94.26336375,94.26336375,0,0,0,0,0,0,94.13298566
NSW,12401,Blue Mountains,5 Year olds,91.3473424,91.3473424,0,0,0,0,0,0,91.3473424
NSW,12403,Penrith,5 Year olds,95.72907679,95.55651424,0,0,0,0,0,0,95.47023296
NSW,12404,Richmond - Windsor,5 Year olds,97.13701431,96.3190184,0,0,0,0,0,0,96.3190184
NSW,12405,St Marys,5 Year olds,93.31742243,92.95942721,0,0,0,0,0,0,92.95942721
NSW,12501,Auburn,5 Year olds,90.24163569,90.14869888,0,0,0,0,0,0,89.77695167
NSW,12502,Carlingford,5 Year olds,94.75609756,95.24390244,0,0,0,0,0,0,94.51219512
NSW,12503,Merrylands - Guildford,5 Year olds,90.0974026,90.34090909,0,0,0,0,0,0,89.73214286
NSW,12504,Parramatta,5 Year olds,92.97177643,93.35915883,0,0,0,0,0,0,92.63973437
NSW,12601,Pennant Hills - Epping,5 Year olds,95.18716578,95.18716578,0,0,0,0,0,0,94.83065954
NSW,12602,Ryde - Hunters Hill,5 Year olds,95.29569892,95.43010753,0,0,0,0,0,0,95.16129032
NSW,12701,Bringelly - Green Valley,5 Year olds,92.88428325,92.98791019,0,0,0,0,0,0,92.7806563
NSW,12702,Fairfield,5 Year olds,93.32061069,93.32061069,0,0,0,0,0,0,93.08206107
NSW,12703,Liverpool,5 Year olds,92.75793651,92.75793651,0,0,0,0,0,0,92.50992063
NSW,12801,Cronulla - Miranda - Caringbah,5 Year olds,94.39042633,94.46522064,0,0,0,0,0,0,94.2408377
NSW,12802,Sutherland - Menai - Heathcote,5 Year olds,95.60029828,95.6748695,0,0,0,0,0,0,95.60029828
NSW,90104,Norfolk Island,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NT,NM,Not mapped,1 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NT,70101,Darwin City,1 Year olds,94.17475728,94.17475728,94.17475728,96.11650485,0,96.11650485,0,0,93.85113269
NT,70102,Darwin Suburbs,1 Year olds,92.86733238,92.86733238,92.58202568,94.0085592,0,94.57917261,0,0,92.43937233
NT,70103,Litchfield,1 Year olds,96.59574468,96.59574468,96.59574468,97.0212766,0,97.44680851,0,0,96.59574468
NT,70104,Palmerston,1 Year olds,93.60730594,93.60730594,93.60730594,95.58599696,0,95.73820396,0,0,93.30289193
NT,70201,Alice Springs,1 Year olds,89.98109641,89.79206049,89.41398866,93.95085066,0,95.08506616,0,0,89.22495274
NT,70202,Barkly,1 Year olds,88.4057971,86.95652174,88.4057971,92.75362319,0,94.20289855,0,0,86.95652174
NT,70203,Daly - Tiwi - West Arnhem,1 Year olds,97.69230769,97.69230769,97.69230769,97.69230769,0,97.69230769,0,0,97.69230769
NT,70204,East Arnhem,1 Year olds,94.73684211,94.73684211,94.73684211,96.71052632,0,96.71052632,0,0,94.73684211
NT,70205,Katherine,1 Year olds,91.1971831,91.1971831,91.1971831,95.42253521,0,95.77464789,0,0,91.1971831
NT,NM,Not mapped,2 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NT,70101,Darwin City,2 Year olds,90.63545151,95.65217391,91.97324415,96.32107023,91.63879599,94.64882943,94.31438127,90.96989967,89.29765886
NT,70102,Darwin Suburbs,2 Year olds,87.63736264,92.71978022,88.87362637,93.13186813,88.04945055,91.20879121,90.93406593,88.18681319,86.81318681
NT,70103,Litchfield,2 Year olds,88.2629108,93.89671362,90.14084507,94.83568075,88.73239437,92.01877934,91.54929577,89.20187793,87.79342723
NT,70104,Palmerston,2 Year olds,90.96385542,95.03012048,91.41566265,95.93373494,90.96385542,94.27710843,94.12650602,91.26506024,89.90963855
NT,70201,Alice Springs,2 Year olds,90.03623188,96.37681159,93.65942029,96.92028986,91.12318841,94.56521739,95.10869565,91.66666667,88.04347826
NT,70202,Barkly,2 Year olds,85.29411765,92.64705882,83.82352941,?95.00,83.82352941,92.64705882,?95.00,86.76470588,82.35294118
NT,70203,Daly - Tiwi - West Arnhem,2 Year olds,95.12195122,96.74796748,96.74796748,98.37398374,95.93495935,97.56097561,95.93495935,95.93495935,92.68292683
NT,70204,East Arnhem,2 Year olds,89.63414634,98.17073171,93.29268293,98.7804878,91.46341463,97.56097561,?99.00,91.46341463,88.41463415
NT,70205,Katherine,2 Year olds,86.44067797,96.18644068,90.25423729,97.88135593,88.13559322,94.91525424,94.49152542,88.55932203,83.89830508
NT,NM,Not mapped,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
NT,70101,Darwin City,5 Year olds,90.30100334,90.30100334,0,0,0,0,0,0,89.96655518
NT,70102,Darwin Suburbs,5 Year olds,90.75862069,90.89655172,0,0,0,0,0,0,90.62068966
NT,70103,Litchfield,5 Year olds,88.31168831,88.31168831,0,0,0,0,0,0,88.31168831
NT,70104,Palmerston,5 Year olds,92.56559767,92.71137026,0,0,0,0,0,0,92.41982507
NT,70201,Alice Springs,5 Year olds,91.93548387,92.74193548,0,0,0,0,0,0,91.73387097
NT,70202,Barkly,5 Year olds,?95.00,?95.00,0,0,0,0,0,0,?95.00
NT,70203,Daly - Tiwi - West Arnhem,5 Year olds,?99.00,?99.00,0,0,0,0,0,0,?99.00
NT,70204,East Arnhem,5 Year olds,90.37037037,90.37037037,0,0,0,0,0,0,90.37037037
NT,70205,Katherine,5 Year olds,94.02390438,92.82868526,0,0,0,0,0,0,92.82868526
QLD,NM,Not mapped,1 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,30101,Capalaba,1 Year olds,93.25551232,93.25551232,93.25551232,93.77431907,0,94.16342412,0,0,92.73670558
QLD,30102,Cleveland - Stradbroke,1 Year olds,90.94076655,90.94076655,90.94076655,91.17305459,0,91.98606272,0,0,90.70847851
QLD,30103,Wynnum - Manly,1 Year olds,94.00749064,94.00749064,94.00749064,94.38202247,0,94.50686642,0,0,93.6329588
QLD,30201,Bald Hills - Everton Park,1 Year olds,97.31800766,97.31800766,97.31800766,97.50957854,0,97.12643678,0,0,96.55172414
QLD,30202,Chermside,1 Year olds,93.2464455,93.2464455,93.00947867,94.07582938,0,94.66824645,0,0,92.89099526
QLD,30203,Nundah,1 Year olds,95.02982107,95.02982107,95.02982107,95.22862823,0,95.8250497,0,0,94.63220676
QLD,30204,Sandgate,1 Year olds,94.29892142,94.29892142,94.29892142,95.06933744,0,95.83975347,0,0,94.29892142
QLD,30301,Carindale,1 Year olds,95.88550984,95.88550984,95.88550984,96.06440072,0,96.24329159,0,0,95.52772809
QLD,30302,Holland Park - Yeronga,1 Year olds,93.70725034,93.70725034,93.57045144,93.98084815,0,95.0752394,0,0,93.02325581
QLD,30303,Mt Gravatt,1 Year olds,93.19371728,93.06282723,92.40837696,93.58638743,0,94.10994764,0,0,92.14659686
QLD,30304,Nathan,1 Year olds,95.89632829,95.89632829,95.89632829,96.54427646,0,97.19222462,0,0,95.89632829
QLD,30305,Rocklea - Acacia Ridge,1 Year olds,93.7829294,93.7829294,93.36143309,94.20442571,0,95.89041096,0,0,92.93993678
QLD,30306,Sunnybank,1 Year olds,94.85981308,94.85981308,94.1588785,95.3271028,0,96.96261682,0,0,93.92523364
QLD,30401,Centenary,1 Year olds,91.58249158,91.58249158,91.58249158,91.58249158,0,91.91919192,0,0,91.24579125
QLD,30402,Kenmore - Brookfield - Moggill,1 Year olds,93.78881988,93.78881988,93.78881988,93.78881988,0,95.34161491,0,0,93.47826087
QLD,30403,Sherwood - Indooroopilly,1 Year olds,93.44729345,93.44729345,93.16239316,93.16239316,0,94.58689459,0,0,92.02279202
QLD,30404,The Gap - Enoggera,1 Year olds,96.59498208,96.59498208,96.77419355,96.77419355,0,97.49103943,0,0,96.59498208
QLD,30501,Brisbane Inner,1 Year olds,94.52954048,94.3107221,94.09190372,94.52954048,0,93.87308534,0,0,92.56017505
QLD,30502,Brisbane Inner - East,1 Year olds,95.19450801,95.19450801,95.19450801,95.19450801,0,95.65217391,0,0,94.96567506
QLD,30503,Brisbane Inner - North,1 Year olds,95.34574468,95.34574468,95.34574468,95.07978723,0,95.74468085,0,0,94.94680851
QLD,30504,Brisbane Inner - West,1 Year olds,94.7845805,94.7845805,94.7845805,94.55782313,0,95.23809524,0,0,94.10430839
QLD,30601,Cairns - North,1 Year olds,90.87591241,90.87591241,90.87591241,91.97080292,0,91.97080292,0,0,90.51094891
QLD,30602,Cairns - South,1 Year olds,90.66773934,90.66773934,90.66773934,93.40305712,0,94.12711183,0,0,90.58728882
QLD,30603,Innisfail - Cassowary Coast,1 Year olds,85.79710145,85.79710145,85.79710145,87.82608696,0,90.72463768,0,0,85.79710145
QLD,30604,Port Douglas - Daintree,1 Year olds,88.42105263,88.42105263,88.42105263,88.42105263,0,88.42105263,0,0,88.42105263
QLD,30605,Tablelands (East) - Kuranda,1 Year olds,81.93069307,81.93069307,81.93069307,83.66336634,0,85.89108911,0,0,81.93069307
QLD,30701,Darling Downs (West) - Maranoa,1 Year olds,92.03252033,92.03252033,92.03252033,93.65853659,0,94.30894309,0,0,92.03252033
QLD,30702,Darling Downs - East,1 Year olds,90,90,90,91.13207547,0,91.69811321,0,0,89.81132075
QLD,30703,Granite Belt,1 Year olds,91.72576832,91.72576832,91.72576832,92.43498818,0,92.43498818,0,0,91.72576832
QLD,30801,Central Highlands (Qld),1 Year olds,88.03611738,88.03611738,88.03611738,90.29345372,0,90.51918736,0,0,87.58465011
QLD,30802,Gladstone - Biloela,1 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,30803,Rockhampton,1 Year olds,91.57345265,91.64802386,91.57345265,92.39373602,0,92.7665921,0,0,91.49888143
QLD,30804,Biloela,1 Year olds,94.5,94.5,94.5,95,0,95,0,0,94.5
QLD,30805,Gladstone,1 Year olds,86.61311914,86.61311914,86.61311914,88.88888889,0,89.82597055,0,0,86.61311914
QLD,30901,Broadbeach - Burleigh,1 Year olds,84.12942989,83.97534669,83.82126348,85.36209553,0,85.20801233,0,0,83.35901387
QLD,30902,Coolangatta,1 Year olds,80,80,80,81.30081301,0,82.76422764,0,0,80
QLD,30903,Gold Coast - North,1 Year olds,85.24590164,85.24590164,85.06375228,86.8852459,0,87.43169399,0,0,84.88160291
QLD,30904,Gold Coast Hinterland,1 Year olds,79.67032967,79.67032967,79.67032967,82.41758242,0,82.96703297,0,0,79.67032967
QLD,30905,Mudgeeraba - Tallebudgera,1 Year olds,85.55555556,85.55555556,85.55555556,86.38888889,0,87.5,0,0,85.55555556
QLD,30906,Nerang,1 Year olds,82.76353276,82.62108262,82.62108262,85.32763533,0,86.18233618,0,0,82.19373219
QLD,30907,Ormeau - Oxenford,1 Year olds,87.91354213,87.95765329,87.86943097,89.81032201,0,90.29554477,0,0,87.56065285
QLD,30908,Robina,1 Year olds,86.47058824,86.47058824,86.47058824,87.25490196,0,88.62745098,0,0,86.2745098
QLD,30909,Southport,1 Year olds,89.8,89.8,89.8,90.6,0,91.2,0,0,89.6
QLD,30910,Surfers Paradise,1 Year olds,85.27131783,85.27131783,85.27131783,87.98449612,0,87.59689922,0,0,84.49612403
QLD,31001,Forest Lake - Oxley,1 Year olds,91.70879676,91.60768453,91.30434783,93.12436805,0,94.53993933,0,0,91.10212336
QLD,31002,Ipswich Hinterland,1 Year olds,92.44558259,92.44558259,92.31754161,92.57362356,0,92.95774648,0,0,92.06145967
QLD,31003,Ipswich Inner,1 Year olds,92.06174201,92.06174201,92.00661521,93.32965821,0,93.99117971,0,0,91.78610805
QLD,31004,Springfield - Redbank,1 Year olds,90.54127939,90.54127939,90.43193002,91.68944779,0,92.94696555,0,0,90.21323127
QLD,31101,Beaudesert,1 Year olds,89.75903614,89.75903614,89.75903614,90.36144578,0,91.56626506,0,0,89.75903614
QLD,31102,Beenleigh,1 Year olds,89.48905109,89.48905109,89.34306569,91.38686131,0,92.11678832,0,0,89.19708029
QLD,31103,Browns Plains,1 Year olds,90.8727895,90.8727895,90.8727895,92.6982316,0,93.55390759,0,0,90.53051911
QLD,31104,Jimboomba,1 Year olds,89.66148216,89.66148216,89.66148216,91.2168344,0,92.40622141,0,0,89.47849954
QLD,31105,Loganlea - Carbrook,1 Year olds,91.35802469,91.35802469,91.11111111,92.59259259,0,92.71604938,0,0,90.98765432
QLD,31106,Springwood - Kingston,1 Year olds,89.7389739,89.5589559,89.7389739,91.71917192,0,93.06930693,0,0,89.46894689
QLD,31201,Bowen Basin - North,1 Year olds,89.26174497,89.26174497,89.03803132,90.60402685,0,91.94630872,0,0,89.03803132
QLD,31202,Mackay,1 Year olds,91.74690509,91.74690509,91.74690509,93.53507565,0,93.87895461,0,0,91.40302613
QLD,31203,Whitsunday,1 Year olds,88.31775701,88.31775701,87.85046729,88.31775701,0,90.18691589,0,0,87.85046729
QLD,31301,Bribie - Beachmere,1 Year olds,84.07960199,84.07960199,84.07960199,86.56716418,0,87.56218905,0,0,84.07960199
QLD,31302,Caboolture,1 Year olds,90.91718611,90.91718611,90.91718611,92.52003562,0,93.67764915,0,0,90.65004452
QLD,31303,Caboolture Hinterland,1 Year olds,88.27160494,88.27160494,88.27160494,91.35802469,0,92.59259259,0,0,88.27160494
QLD,31304,Narangba - Burpengary,1 Year olds,91.23196448,91.23196448,91.12097669,92.23085461,0,93.34073252,0,0,91.12097669
QLD,31305,Redcliffe,1 Year olds,88.62745098,88.43137255,88.43137255,90,0,92.35294118,0,0,88.23529412
QLD,31401,The Hills District,1 Year olds,93.09576837,93.09576837,92.9844098,93.20712695,0,93.8752784,0,0,92.87305122
QLD,31402,North Lakes,1 Year olds,92.67697315,92.67697315,92.67697315,93.57200976,0,94.46704638,0,0,92.51423922
QLD,31403,Strathpine,1 Year olds,94.69214437,94.69214437,94.69214437,95.32908705,0,95.96602972,0,0,94.69214437
QLD,31501,Far North,1 Year olds,92.50645995,92.50645995,92.50645995,95.09043928,0,95.86563307,0,0,92.24806202
QLD,31502,Outback - North,1 Year olds,88.40909091,88.40909091,88.40909091,90.22727273,0,93.63636364,0,0,87.72727273
QLD,31503,Outback - South,1 Year olds,91.12149533,91.12149533,91.12149533,93.45794393,0,92.99065421,0,0,90.18691589
QLD,31601,Buderim,1 Year olds,87.59689922,87.59689922,87.59689922,87.79069767,0,89.14728682,0,0,87.20930233
QLD,31602,Caloundra,1 Year olds,86.56873033,86.46379853,86.56873033,87.19832109,0,88.14270724,0,0,86.04407135
QLD,31603,Maroochy,1 Year olds,81.74757282,81.74757282,81.55339806,81.3592233,0,84.46601942,0,0,81.16504854
QLD,31604,Nambour - Pomona,1 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,31605,Noosa,1 Year olds,83.79204893,83.79204893,83.79204893,83.79204893,0,84.70948012,0,0,82.87461774
QLD,31606,Sunshine Coast Hinterland,1 Year olds,83.73134328,83.73134328,83.73134328,83.88059701,0,85.97014925,0,0,83.43283582
QLD,31607,Nambour,1 Year olds,83.52059925,83.52059925,83.14606742,84.26966292,0,85.95505618,0,0,82.39700375
QLD,31608,Noosa Hinterland,1 Year olds,66.30434783,66.30434783,66.30434783,68.47826087,0,68.47826087,0,0,65.76086957
QLD,31701,Toowoomba,1 Year olds,91.58316633,91.58316633,91.63326653,92.88577154,0,93.43687375,0,0,91.43286573
QLD,31801,Charters Towers - Ayr - Ingham,1 Year olds,90.84158416,90.84158416,90.84158416,92.57425743,0,93.06930693,0,0,90.84158416
QLD,31802,Townsville,1 Year olds,93.34710744,93.30578512,93.2231405,94.91735537,0,95.33057851,0,0,92.89256198
QLD,31901,Bundaberg,1 Year olds,91.22807018,91.34502924,91.34502924,92.98245614,0,93.4502924,0,0,91.11111111
QLD,31902,Burnett,1 Year olds,86.77354709,86.77354709,86.77354709,89.77955912,0,90.78156313,0,0,86.77354709
QLD,31903,Gympie - Cooloola,1 Year olds,87.36263736,87.36263736,87.36263736,88.0952381,0,88.0952381,0,0,86.63003663
QLD,31904,Hervey Bay,1 Year olds,91.91176471,91.91176471,91.91176471,92.83088235,0,93.01470588,0,0,91.36029412
QLD,31905,Maryborough,1 Year olds,92.40506329,92.40506329,92.40506329,93.16455696,0,93.67088608,0,0,92.15189873
QLD,NM,Not mapped,2 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,30101,Capalaba,2 Year olds,92.95942721,95.34606205,93.67541766,95.34606205,93.31742243,94.74940334,94.74940334,93.31742243,92.48210024
QLD,30102,Cleveland - Stradbroke,2 Year olds,89.51351351,93.94594595,90.7027027,94.05405405,89.83783784,91.67567568,91.89189189,90.05405405,88.32432432
QLD,30103,Wynnum - Manly,2 Year olds,91.92166463,94.98164015,93.14565483,94.98164015,92.65605875,93.63525092,94.36964504,92.77845777,91.67686659
